filename,target
Arial_0_1.jpg,0
Arial_0_3.jpg,0
Arial_0_4.jpg,0
Arial_0_5.jpg,0
Arial_0_6.jpg,0
Arial_0_7.jpg,0
Arial_0_8.jpg,0
Arial_0_9.jpg,0
Arial_0_10.jpg,0
Arial_0_11.jpg,0
Arial_0_12.jpg,0
Arial_0_13.jpg,0
Arial_0_14.jpg,0
Arial_0_15.jpg,0
Arial_0_16.jpg,0
Arial_0_17.jpg,0
Arial_0_18.jpg,0
Arial_0_19.jpg,0
Arial_0_20.jpg,0
Arial_0_21.jpg,0
Arial_0_22.jpg,0
Arial_0_26.jpg,0
Arial_0_27.jpg,0
Arial_0_29.jpg,0
Arial_0_30.jpg,0
Arial_0_32.jpg,0
Arial_0_33.jpg,0
Arial_0_34.jpg,0
Arial_0_35.jpg,0
Arial_0_37.jpg,0
Arial_0_38.jpg,0
Arial_0_39.jpg,0
Arial_0_40.jpg,0
Arial_0_41.jpg,0
Arial_0_42.jpg,0
Arial_0_44.jpg,0
Arial_0_46.jpg,0
Arial_0_47.jpg,0
Arial_0_51.jpg,0
Arial_0_52.jpg,0
Arial_0_53.jpg,0
Arial_0_54.jpg,0
Arial_0_56.jpg,0
Arial_0_61.jpg,0
Arial_0_62.jpg,0
Arial_0_64.jpg,0
Arial_0_65.jpg,0
Arial_0_66.jpg,0
Arial_0_67.jpg,0
Arial_0_68.jpg,0
Arial_0_71.jpg,0
Arial_0_73.jpg,0
Arial_0_74.jpg,0
Arial_0_76.jpg,0
Arial_0_77.jpg,0
Arial_0_78.jpg,0
Arial_0_79.jpg,0
Arial_0_80.jpg,0
Arial_0_82.jpg,0
Arial_0_84.jpg,0
Arial_0_85.jpg,0
Arial_0_86.jpg,0
Arial_0_87.jpg,0
Arial_0_89.jpg,0
Arial_0_90.jpg,0
Arial_0_91.jpg,0
Arial_0_92.jpg,0
Arial_0_93.jpg,0
Arial_0_94.jpg,0
Arial_0_95.jpg,0
Arial_0_96.jpg,0
Arial_0_97.jpg,0
Arial_0_98.jpg,0
Arial_0_99.jpg,0
Calibri_0_1.jpg,0
Calibri_0_2.jpg,0
Calibri_0_3.jpg,0
Calibri_0_4.jpg,0
Calibri_0_5.jpg,0
Calibri_0_7.jpg,0
Calibri_0_8.jpg,0
Calibri_0_10.jpg,0
Calibri_0_11.jpg,0
Calibri_0_12.jpg,0
Calibri_0_14.jpg,0
Calibri_0_16.jpg,0
Calibri_0_17.jpg,0
Calibri_0_18.jpg,0
Calibri_0_20.jpg,0
Calibri_0_21.jpg,0
Calibri_0_22.jpg,0
Calibri_0_24.jpg,0
Calibri_0_25.jpg,0
Calibri_0_26.jpg,0
Calibri_0_27.jpg,0
Calibri_0_29.jpg,0
Calibri_0_30.jpg,0
Calibri_0_31.jpg,0
Calibri_0_32.jpg,0
Calibri_0_33.jpg,0
Calibri_0_34.jpg,0
Calibri_0_35.jpg,0
Calibri_0_36.jpg,0
Calibri_0_37.jpg,0
Calibri_0_38.jpg,0
Calibri_0_40.jpg,0
Calibri_0_41.jpg,0
Calibri_0_42.jpg,0
Calibri_0_43.jpg,0
Calibri_0_45.jpg,0
Calibri_0_46.jpg,0
Calibri_0_48.jpg,0
Calibri_0_49.jpg,0
Calibri_0_50.jpg,0
Calibri_0_52.jpg,0
Calibri_0_53.jpg,0
Calibri_0_54.jpg,0
Calibri_0_58.jpg,0
Calibri_0_59.jpg,0
Calibri_0_60.jpg,0
Calibri_0_61.jpg,0
Calibri_0_63.jpg,0
Calibri_0_64.jpg,0
Calibri_0_67.jpg,0
Calibri_0_68.jpg,0
Calibri_0_70.jpg,0
Calibri_0_72.jpg,0
Calibri_0_73.jpg,0
Calibri_0_74.jpg,0
Calibri_0_75.jpg,0
Calibri_0_78.jpg,0
Calibri_0_79.jpg,0
Calibri_0_81.jpg,0
Calibri_0_82.jpg,0
Calibri_0_83.jpg,0
Calibri_0_84.jpg,0
Calibri_0_85.jpg,0
Calibri_0_87.jpg,0
Calibri_0_88.jpg,0
Calibri_0_89.jpg,0
Calibri_0_90.jpg,0
Calibri_0_91.jpg,0
Calibri_0_92.jpg,0
Calibri_0_93.jpg,0
Calibri_0_94.jpg,0
Calibri_0_95.jpg,0
Calibri_0_98.jpg,0
Calibri_0_100.jpg,0
Cambria_0_2.jpg,0
Cambria_0_3.jpg,0
Cambria_0_5.jpg,0
Cambria_0_6.jpg,0
Cambria_0_7.jpg,0
Cambria_0_8.jpg,0
Cambria_0_9.jpg,0
Cambria_0_11.jpg,0
Cambria_0_12.jpg,0
Cambria_0_14.jpg,0
Cambria_0_15.jpg,0
Cambria_0_16.jpg,0
Cambria_0_18.jpg,0
Cambria_0_19.jpg,0
Cambria_0_21.jpg,0
Cambria_0_22.jpg,0
Cambria_0_23.jpg,0
Cambria_0_26.jpg,0
Cambria_0_27.jpg,0
Cambria_0_28.jpg,0
Cambria_0_29.jpg,0
Cambria_0_30.jpg,0
Cambria_0_31.jpg,0
Cambria_0_33.jpg,0
Cambria_0_35.jpg,0
Cambria_0_37.jpg,0
Cambria_0_38.jpg,0
Cambria_0_39.jpg,0
Cambria_0_40.jpg,0
Cambria_0_41.jpg,0
Cambria_0_42.jpg,0
Cambria_0_43.jpg,0
Cambria_0_44.jpg,0
Cambria_0_45.jpg,0
Cambria_0_46.jpg,0
Cambria_0_48.jpg,0
Cambria_0_49.jpg,0
Cambria_0_50.jpg,0
Cambria_0_51.jpg,0
Cambria_0_53.jpg,0
Cambria_0_54.jpg,0
Cambria_0_55.jpg,0
Cambria_0_57.jpg,0
Cambria_0_58.jpg,0
Cambria_0_59.jpg,0
Cambria_0_60.jpg,0
Cambria_0_63.jpg,0
Cambria_0_64.jpg,0
Cambria_0_65.jpg,0
Cambria_0_67.jpg,0
Cambria_0_68.jpg,0
Cambria_0_69.jpg,0
Cambria_0_72.jpg,0
Cambria_0_74.jpg,0
Cambria_0_75.jpg,0
Cambria_0_76.jpg,0
Cambria_0_77.jpg,0
Cambria_0_78.jpg,0
Cambria_0_79.jpg,0
Cambria_0_80.jpg,0
Cambria_0_81.jpg,0
Cambria_0_85.jpg,0
Cambria_0_86.jpg,0
Cambria_0_87.jpg,0
Cambria_0_88.jpg,0
Cambria_0_89.jpg,0
Cambria_0_90.jpg,0
Cambria_0_92.jpg,0
Cambria_0_93.jpg,0
Cambria_0_95.jpg,0
Cambria_0_96.jpg,0
Cambria_0_97.jpg,0
Cambria_0_98.jpg,0
Cambria_0_99.jpg,0
Cambria_0_100.jpg,0
Franklin Gothic_0_1.jpg,0
Franklin Gothic_0_4.jpg,0
Franklin Gothic_0_5.jpg,0
Franklin Gothic_0_8.jpg,0
Franklin Gothic_0_10.jpg,0
Franklin Gothic_0_12.jpg,0
Franklin Gothic_0_13.jpg,0
Franklin Gothic_0_14.jpg,0
Franklin Gothic_0_15.jpg,0
Franklin Gothic_0_17.jpg,0
Franklin Gothic_0_18.jpg,0
Franklin Gothic_0_19.jpg,0
Franklin Gothic_0_20.jpg,0
Franklin Gothic_0_23.jpg,0
Franklin Gothic_0_24.jpg,0
Franklin Gothic_0_26.jpg,0
Franklin Gothic_0_30.jpg,0
Franklin Gothic_0_31.jpg,0
Franklin Gothic_0_32.jpg,0
Franklin Gothic_0_33.jpg,0
Franklin Gothic_0_34.jpg,0
Franklin Gothic_0_36.jpg,0
Franklin Gothic_0_37.jpg,0
Franklin Gothic_0_38.jpg,0
Franklin Gothic_0_39.jpg,0
Franklin Gothic_0_40.jpg,0
Franklin Gothic_0_42.jpg,0
Franklin Gothic_0_43.jpg,0
Franklin Gothic_0_44.jpg,0
Franklin Gothic_0_47.jpg,0
Franklin Gothic_0_48.jpg,0
Franklin Gothic_0_49.jpg,0
Franklin Gothic_0_50.jpg,0
Franklin Gothic_0_51.jpg,0
Franklin Gothic_0_52.jpg,0
Franklin Gothic_0_53.jpg,0
Franklin Gothic_0_55.jpg,0
Franklin Gothic_0_56.jpg,0
Franklin Gothic_0_57.jpg,0
Franklin Gothic_0_58.jpg,0
Franklin Gothic_0_61.jpg,0
Franklin Gothic_0_62.jpg,0
Franklin Gothic_0_65.jpg,0
Franklin Gothic_0_66.jpg,0
Franklin Gothic_0_68.jpg,0
Franklin Gothic_0_69.jpg,0
Franklin Gothic_0_71.jpg,0
Franklin Gothic_0_72.jpg,0
Franklin Gothic_0_73.jpg,0
Franklin Gothic_0_74.jpg,0
Franklin Gothic_0_77.jpg,0
Franklin Gothic_0_78.jpg,0
Franklin Gothic_0_79.jpg,0
Franklin Gothic_0_80.jpg,0
Franklin Gothic_0_81.jpg,0
Franklin Gothic_0_82.jpg,0
Franklin Gothic_0_83.jpg,0
Franklin Gothic_0_84.jpg,0
Franklin Gothic_0_85.jpg,0
Franklin Gothic_0_86.jpg,0
Franklin Gothic_0_87.jpg,0
Franklin Gothic_0_90.jpg,0
Franklin Gothic_0_91.jpg,0
Franklin Gothic_0_93.jpg,0
Franklin Gothic_0_95.jpg,0
Franklin Gothic_0_96.jpg,0
Franklin Gothic_0_97.jpg,0
Franklin Gothic_0_99.jpg,0
Franklin Gothic_0_100.jpg,0
Futura_0_3.jpg,0
Futura_0_4.jpg,0
Futura_0_5.jpg,0
Futura_0_6.jpg,0
Futura_0_7.jpg,0
Futura_0_8.jpg,0
Futura_0_9.jpg,0
Futura_0_11.jpg,0
Futura_0_12.jpg,0
Futura_0_13.jpg,0
Futura_0_14.jpg,0
Futura_0_15.jpg,0
Futura_0_17.jpg,0
Futura_0_18.jpg,0
Futura_0_19.jpg,0
Futura_0_21.jpg,0
Futura_0_23.jpg,0
Futura_0_25.jpg,0
Futura_0_26.jpg,0
Futura_0_27.jpg,0
Futura_0_28.jpg,0
Futura_0_29.jpg,0
Futura_0_30.jpg,0
Futura_0_31.jpg,0
Futura_0_32.jpg,0
Futura_0_34.jpg,0
Futura_0_35.jpg,0
Futura_0_36.jpg,0
Futura_0_37.jpg,0
Futura_0_38.jpg,0
Futura_0_39.jpg,0
Futura_0_41.jpg,0
Futura_0_43.jpg,0
Futura_0_46.jpg,0
Futura_0_48.jpg,0
Futura_0_49.jpg,0
Futura_0_50.jpg,0
Futura_0_52.jpg,0
Futura_0_53.jpg,0
Futura_0_56.jpg,0
Futura_0_57.jpg,0
Futura_0_59.jpg,0
Futura_0_60.jpg,0
Futura_0_61.jpg,0
Futura_0_62.jpg,0
Futura_0_63.jpg,0
Futura_0_64.jpg,0
Futura_0_65.jpg,0
Futura_0_67.jpg,0
Futura_0_68.jpg,0
Futura_0_71.jpg,0
Futura_0_72.jpg,0
Futura_0_75.jpg,0
Futura_0_76.jpg,0
Futura_0_77.jpg,0
Futura_0_78.jpg,0
Futura_0_80.jpg,0
Futura_0_82.jpg,0
Futura_0_83.jpg,0
Futura_0_84.jpg,0
Futura_0_85.jpg,0
Futura_0_86.jpg,0
Futura_0_87.jpg,0
Futura_0_88.jpg,0
Futura_0_89.jpg,0
Futura_0_90.jpg,0
Futura_0_91.jpg,0
Futura_0_92.jpg,0
Futura_0_93.jpg,0
Futura_0_94.jpg,0
Futura_0_96.jpg,0
Futura_0_97.jpg,0
Futura_0_98.jpg,0
Garamond_0_2.jpg,0
Garamond_0_3.jpg,0
Garamond_0_5.jpg,0
Garamond_0_6.jpg,0
Garamond_0_8.jpg,0
Garamond_0_9.jpg,0
Garamond_0_10.jpg,0
Garamond_0_12.jpg,0
Garamond_0_13.jpg,0
Garamond_0_15.jpg,0
Garamond_0_17.jpg,0
Garamond_0_18.jpg,0
Garamond_0_19.jpg,0
Garamond_0_20.jpg,0
Garamond_0_21.jpg,0
Garamond_0_22.jpg,0
Garamond_0_25.jpg,0
Garamond_0_26.jpg,0
Garamond_0_27.jpg,0
Garamond_0_28.jpg,0
Garamond_0_29.jpg,0
Garamond_0_30.jpg,0
Garamond_0_31.jpg,0
Garamond_0_32.jpg,0
Garamond_0_33.jpg,0
Garamond_0_34.jpg,0
Garamond_0_35.jpg,0
Garamond_0_36.jpg,0
Garamond_0_37.jpg,0
Garamond_0_38.jpg,0
Garamond_0_39.jpg,0
Garamond_0_40.jpg,0
Garamond_0_41.jpg,0
Garamond_0_42.jpg,0
Garamond_0_45.jpg,0
Garamond_0_47.jpg,0
Garamond_0_48.jpg,0
Garamond_0_49.jpg,0
Garamond_0_52.jpg,0
Garamond_0_53.jpg,0
Garamond_0_54.jpg,0
Garamond_0_55.jpg,0
Garamond_0_58.jpg,0
Garamond_0_60.jpg,0
Garamond_0_61.jpg,0
Garamond_0_64.jpg,0
Garamond_0_66.jpg,0
Garamond_0_67.jpg,0
Garamond_0_68.jpg,0
Garamond_0_71.jpg,0
Garamond_0_72.jpg,0
Garamond_0_74.jpg,0
Garamond_0_76.jpg,0
Garamond_0_77.jpg,0
Garamond_0_78.jpg,0
Garamond_0_79.jpg,0
Garamond_0_80.jpg,0
Garamond_0_81.jpg,0
Garamond_0_82.jpg,0
Garamond_0_84.jpg,0
Garamond_0_87.jpg,0
Garamond_0_88.jpg,0
Garamond_0_89.jpg,0
Garamond_0_90.jpg,0
Garamond_0_92.jpg,0
Garamond_0_96.jpg,0
Garamond_0_98.jpg,0
Garamond_0_100.jpg,0
Helvetica_0_1.jpg,0
Helvetica_0_2.jpg,0
Helvetica_0_3.jpg,0
Helvetica_0_5.jpg,0
Helvetica_0_7.jpg,0
Helvetica_0_10.jpg,0
Helvetica_0_11.jpg,0
Helvetica_0_12.jpg,0
Helvetica_0_14.jpg,0
Helvetica_0_15.jpg,0
Helvetica_0_17.jpg,0
Helvetica_0_18.jpg,0
Helvetica_0_19.jpg,0
Helvetica_0_20.jpg,0
Helvetica_0_23.jpg,0
Helvetica_0_25.jpg,0
Helvetica_0_28.jpg,0
Helvetica_0_29.jpg,0
Helvetica_0_30.jpg,0
Helvetica_0_34.jpg,0
Helvetica_0_35.jpg,0
Helvetica_0_37.jpg,0
Helvetica_0_40.jpg,0
Helvetica_0_42.jpg,0
Helvetica_0_45.jpg,0
Helvetica_0_46.jpg,0
Helvetica_0_47.jpg,0
Helvetica_0_48.jpg,0
Helvetica_0_50.jpg,0
Helvetica_0_52.jpg,0
Helvetica_0_56.jpg,0
Helvetica_0_59.jpg,0
Helvetica_0_60.jpg,0
Helvetica_0_61.jpg,0
Helvetica_0_65.jpg,0
Helvetica_0_68.jpg,0
Helvetica_0_69.jpg,0
Helvetica_0_72.jpg,0
Helvetica_0_73.jpg,0
Helvetica_0_75.jpg,0
Helvetica_0_76.jpg,0
Helvetica_0_77.jpg,0
Helvetica_0_78.jpg,0
Helvetica_0_79.jpg,0
Helvetica_0_81.jpg,0
Helvetica_0_82.jpg,0
Helvetica_0_83.jpg,0
Helvetica_0_86.jpg,0
Helvetica_0_87.jpg,0
Helvetica_0_89.jpg,0
Helvetica_0_90.jpg,0
Helvetica_0_92.jpg,0
Helvetica_0_94.jpg,0
Helvetica_0_96.jpg,0
Helvetica_0_98.jpg,0
Helvetica_0_99.jpg,0
Helvetica_0_100.jpg,0
Rockwell_0_1.jpg,0
Rockwell_0_2.jpg,0
Rockwell_0_3.jpg,0
Rockwell_0_5.jpg,0
Rockwell_0_6.jpg,0
Rockwell_0_8.jpg,0
Rockwell_0_9.jpg,0
Rockwell_0_10.jpg,0
Rockwell_0_11.jpg,0
Rockwell_0_12.jpg,0
Rockwell_0_13.jpg,0
Rockwell_0_14.jpg,0
Rockwell_0_16.jpg,0
Rockwell_0_17.jpg,0
Rockwell_0_19.jpg,0
Rockwell_0_23.jpg,0
Rockwell_0_24.jpg,0
Rockwell_0_25.jpg,0
Rockwell_0_26.jpg,0
Rockwell_0_28.jpg,0
Rockwell_0_29.jpg,0
Rockwell_0_30.jpg,0
Rockwell_0_33.jpg,0
Rockwell_0_35.jpg,0
Rockwell_0_36.jpg,0
Rockwell_0_37.jpg,0
Rockwell_0_38.jpg,0
Rockwell_0_39.jpg,0
Rockwell_0_41.jpg,0
Rockwell_0_42.jpg,0
Rockwell_0_43.jpg,0
Rockwell_0_44.jpg,0
Rockwell_0_45.jpg,0
Rockwell_0_46.jpg,0
Rockwell_0_47.jpg,0
Rockwell_0_49.jpg,0
Rockwell_0_51.jpg,0
Rockwell_0_52.jpg,0
Rockwell_0_54.jpg,0
Rockwell_0_55.jpg,0
Rockwell_0_57.jpg,0
Rockwell_0_60.jpg,0
Rockwell_0_62.jpg,0
Rockwell_0_63.jpg,0
Rockwell_0_65.jpg,0
Rockwell_0_66.jpg,0
Rockwell_0_68.jpg,0
Rockwell_0_69.jpg,0
Rockwell_0_71.jpg,0
Rockwell_0_74.jpg,0
Rockwell_0_75.jpg,0
Rockwell_0_76.jpg,0
Rockwell_0_77.jpg,0
Rockwell_0_78.jpg,0
Rockwell_0_79.jpg,0
Rockwell_0_81.jpg,0
Rockwell_0_83.jpg,0
Rockwell_0_84.jpg,0
Rockwell_0_85.jpg,0
Rockwell_0_86.jpg,0
Rockwell_0_87.jpg,0
Rockwell_0_88.jpg,0
Rockwell_0_91.jpg,0
Rockwell_0_95.jpg,0
Rockwell_0_96.jpg,0
Rockwell_0_97.jpg,0
Rockwell_0_98.jpg,0
Rockwell_0_99.jpg,0
Rockwell_0_100.jpg,0
Times New Roman_0_1.jpg,0
Times New Roman_0_2.jpg,0
Times New Roman_0_4.jpg,0
Times New Roman_0_5.jpg,0
Times New Roman_0_6.jpg,0
Times New Roman_0_7.jpg,0
Times New Roman_0_8.jpg,0
Times New Roman_0_9.jpg,0
Times New Roman_0_10.jpg,0
Times New Roman_0_11.jpg,0
Times New Roman_0_12.jpg,0
Times New Roman_0_14.jpg,0
Times New Roman_0_18.jpg,0
Times New Roman_0_19.jpg,0
Times New Roman_0_20.jpg,0
Times New Roman_0_22.jpg,0
Times New Roman_0_23.jpg,0
Times New Roman_0_25.jpg,0
Times New Roman_0_28.jpg,0
Times New Roman_0_32.jpg,0
Times New Roman_0_33.jpg,0
Times New Roman_0_34.jpg,0
Times New Roman_0_35.jpg,0
Times New Roman_0_36.jpg,0
Times New Roman_0_38.jpg,0
Times New Roman_0_40.jpg,0
Times New Roman_0_41.jpg,0
Times New Roman_0_42.jpg,0
Times New Roman_0_43.jpg,0
Times New Roman_0_47.jpg,0
Times New Roman_0_48.jpg,0
Times New Roman_0_50.jpg,0
Times New Roman_0_51.jpg,0
Times New Roman_0_52.jpg,0
Times New Roman_0_53.jpg,0
Times New Roman_0_57.jpg,0
Times New Roman_0_58.jpg,0
Times New Roman_0_59.jpg,0
Times New Roman_0_60.jpg,0
Times New Roman_0_62.jpg,0
Times New Roman_0_63.jpg,0
Times New Roman_0_64.jpg,0
Times New Roman_0_65.jpg,0
Times New Roman_0_66.jpg,0
Times New Roman_0_67.jpg,0
Times New Roman_0_68.jpg,0
Times New Roman_0_69.jpg,0
Times New Roman_0_71.jpg,0
Times New Roman_0_72.jpg,0
Times New Roman_0_73.jpg,0
Times New Roman_0_75.jpg,0
Times New Roman_0_76.jpg,0
Times New Roman_0_77.jpg,0
Times New Roman_0_78.jpg,0
Times New Roman_0_79.jpg,0
Times New Roman_0_80.jpg,0
Times New Roman_0_81.jpg,0
Times New Roman_0_83.jpg,0
Times New Roman_0_84.jpg,0
Times New Roman_0_86.jpg,0
Times New Roman_0_87.jpg,0
Times New Roman_0_90.jpg,0
Times New Roman_0_92.jpg,0
Times New Roman_0_94.jpg,0
Times New Roman_0_96.jpg,0
Times New Roman_0_97.jpg,0
Times New Roman_0_98.jpg,0
Times New Roman_0_99.jpg,0
Times New Roman_0_100.jpg,0
Verdana_0_1.jpg,0
Verdana_0_2.jpg,0
Verdana_0_5.jpg,0
Verdana_0_6.jpg,0
Verdana_0_7.jpg,0
Verdana_0_8.jpg,0
Verdana_0_9.jpg,0
Verdana_0_10.jpg,0
Verdana_0_11.jpg,0
Verdana_0_13.jpg,0
Verdana_0_14.jpg,0
Verdana_0_15.jpg,0
Verdana_0_16.jpg,0
Verdana_0_19.jpg,0
Verdana_0_20.jpg,0
Verdana_0_21.jpg,0
Verdana_0_22.jpg,0
Verdana_0_25.jpg,0
Verdana_0_26.jpg,0
Verdana_0_27.jpg,0
Verdana_0_29.jpg,0
Verdana_0_30.jpg,0
Verdana_0_31.jpg,0
Verdana_0_32.jpg,0
Verdana_0_34.jpg,0
Verdana_0_35.jpg,0
Verdana_0_36.jpg,0
Verdana_0_37.jpg,0
Verdana_0_38.jpg,0
Verdana_0_40.jpg,0
Verdana_0_41.jpg,0
Verdana_0_43.jpg,0
Verdana_0_45.jpg,0
Verdana_0_46.jpg,0
Verdana_0_47.jpg,0
Verdana_0_52.jpg,0
Verdana_0_54.jpg,0
Verdana_0_57.jpg,0
Verdana_0_58.jpg,0
Verdana_0_59.jpg,0
Verdana_0_60.jpg,0
Verdana_0_61.jpg,0
Verdana_0_63.jpg,0
Verdana_0_66.jpg,0
Verdana_0_67.jpg,0
Verdana_0_68.jpg,0
Verdana_0_70.jpg,0
Verdana_0_71.jpg,0
Verdana_0_74.jpg,0
Verdana_0_75.jpg,0
Verdana_0_76.jpg,0
Verdana_0_77.jpg,0
Verdana_0_78.jpg,0
Verdana_0_80.jpg,0
Verdana_0_81.jpg,0
Verdana_0_82.jpg,0
Verdana_0_83.jpg,0
Verdana_0_84.jpg,0
Verdana_0_85.jpg,0
Verdana_0_86.jpg,0
Verdana_0_88.jpg,0
Verdana_0_89.jpg,0
Verdana_0_91.jpg,0
Verdana_0_92.jpg,0
Verdana_0_93.jpg,0
Verdana_0_94.jpg,0
Verdana_0_95.jpg,0
Verdana_0_96.jpg,0
Verdana_0_97.jpg,0
Verdana_0_98.jpg,0
Verdana_0_99.jpg,0
Verdana_0_100.jpg,0
Arial_1_1.jpg,1
Arial_1_3.jpg,1
Arial_1_4.jpg,1
Arial_1_5.jpg,1
Arial_1_6.jpg,1
Arial_1_7.jpg,1
Arial_1_8.jpg,1
Arial_1_9.jpg,1
Arial_1_10.jpg,1
Arial_1_11.jpg,1
Arial_1_12.jpg,1
Arial_1_13.jpg,1
Arial_1_14.jpg,1
Arial_1_15.jpg,1
Arial_1_16.jpg,1
Arial_1_17.jpg,1
Arial_1_18.jpg,1
Arial_1_19.jpg,1
Arial_1_20.jpg,1
Arial_1_21.jpg,1
Arial_1_22.jpg,1
Arial_1_26.jpg,1
Arial_1_27.jpg,1
Arial_1_29.jpg,1
Arial_1_30.jpg,1
Arial_1_32.jpg,1
Arial_1_33.jpg,1
Arial_1_34.jpg,1
Arial_1_35.jpg,1
Arial_1_37.jpg,1
Arial_1_38.jpg,1
Arial_1_39.jpg,1
Arial_1_40.jpg,1
Arial_1_41.jpg,1
Arial_1_42.jpg,1
Arial_1_44.jpg,1
Arial_1_46.jpg,1
Arial_1_47.jpg,1
Arial_1_51.jpg,1
Arial_1_52.jpg,1
Arial_1_53.jpg,1
Arial_1_54.jpg,1
Arial_1_56.jpg,1
Arial_1_61.jpg,1
Arial_1_62.jpg,1
Arial_1_64.jpg,1
Arial_1_65.jpg,1
Arial_1_66.jpg,1
Arial_1_67.jpg,1
Arial_1_68.jpg,1
Arial_1_71.jpg,1
Arial_1_73.jpg,1
Arial_1_74.jpg,1
Arial_1_76.jpg,1
Arial_1_77.jpg,1
Arial_1_78.jpg,1
Arial_1_79.jpg,1
Arial_1_80.jpg,1
Arial_1_82.jpg,1
Arial_1_84.jpg,1
Arial_1_85.jpg,1
Arial_1_86.jpg,1
Arial_1_87.jpg,1
Arial_1_89.jpg,1
Arial_1_90.jpg,1
Arial_1_91.jpg,1
Arial_1_92.jpg,1
Arial_1_93.jpg,1
Arial_1_94.jpg,1
Arial_1_95.jpg,1
Arial_1_96.jpg,1
Arial_1_97.jpg,1
Arial_1_98.jpg,1
Arial_1_99.jpg,1
Calibri_1_1.jpg,1
Calibri_1_2.jpg,1
Calibri_1_3.jpg,1
Calibri_1_4.jpg,1
Calibri_1_5.jpg,1
Calibri_1_7.jpg,1
Calibri_1_8.jpg,1
Calibri_1_10.jpg,1
Calibri_1_11.jpg,1
Calibri_1_12.jpg,1
Calibri_1_14.jpg,1
Calibri_1_16.jpg,1
Calibri_1_17.jpg,1
Calibri_1_18.jpg,1
Calibri_1_20.jpg,1
Calibri_1_21.jpg,1
Calibri_1_22.jpg,1
Calibri_1_24.jpg,1
Calibri_1_25.jpg,1
Calibri_1_26.jpg,1
Calibri_1_27.jpg,1
Calibri_1_29.jpg,1
Calibri_1_30.jpg,1
Calibri_1_31.jpg,1
Calibri_1_32.jpg,1
Calibri_1_33.jpg,1
Calibri_1_34.jpg,1
Calibri_1_35.jpg,1
Calibri_1_36.jpg,1
Calibri_1_37.jpg,1
Calibri_1_38.jpg,1
Calibri_1_40.jpg,1
Calibri_1_41.jpg,1
Calibri_1_42.jpg,1
Calibri_1_43.jpg,1
Calibri_1_45.jpg,1
Calibri_1_46.jpg,1
Calibri_1_48.jpg,1
Calibri_1_49.jpg,1
Calibri_1_50.jpg,1
Calibri_1_52.jpg,1
Calibri_1_53.jpg,1
Calibri_1_54.jpg,1
Calibri_1_58.jpg,1
Calibri_1_59.jpg,1
Calibri_1_60.jpg,1
Calibri_1_61.jpg,1
Calibri_1_63.jpg,1
Calibri_1_64.jpg,1
Calibri_1_67.jpg,1
Calibri_1_68.jpg,1
Calibri_1_70.jpg,1
Calibri_1_72.jpg,1
Calibri_1_73.jpg,1
Calibri_1_74.jpg,1
Calibri_1_75.jpg,1
Calibri_1_78.jpg,1
Calibri_1_79.jpg,1
Calibri_1_81.jpg,1
Calibri_1_82.jpg,1
Calibri_1_83.jpg,1
Calibri_1_84.jpg,1
Calibri_1_85.jpg,1
Calibri_1_87.jpg,1
Calibri_1_88.jpg,1
Calibri_1_89.jpg,1
Calibri_1_90.jpg,1
Calibri_1_91.jpg,1
Calibri_1_92.jpg,1
Calibri_1_93.jpg,1
Calibri_1_94.jpg,1
Calibri_1_95.jpg,1
Calibri_1_98.jpg,1
Calibri_1_100.jpg,1
Cambria_1_2.jpg,1
Cambria_1_3.jpg,1
Cambria_1_5.jpg,1
Cambria_1_6.jpg,1
Cambria_1_7.jpg,1
Cambria_1_8.jpg,1
Cambria_1_9.jpg,1
Cambria_1_11.jpg,1
Cambria_1_12.jpg,1
Cambria_1_14.jpg,1
Cambria_1_15.jpg,1
Cambria_1_16.jpg,1
Cambria_1_18.jpg,1
Cambria_1_19.jpg,1
Cambria_1_21.jpg,1
Cambria_1_22.jpg,1
Cambria_1_23.jpg,1
Cambria_1_26.jpg,1
Cambria_1_27.jpg,1
Cambria_1_28.jpg,1
Cambria_1_29.jpg,1
Cambria_1_30.jpg,1
Cambria_1_31.jpg,1
Cambria_1_33.jpg,1
Cambria_1_35.jpg,1
Cambria_1_37.jpg,1
Cambria_1_38.jpg,1
Cambria_1_39.jpg,1
Cambria_1_40.jpg,1
Cambria_1_41.jpg,1
